DATAH	Record	Date	Time	MINIOCEA	CHK	
DATA	0000747	2024-07-24	14:17:25.538	38.678	 76
DATA	0000748	2024-07-24	14:17:40.539	146.26	 62
DATA	0000749	2024-07-24	14:17:55.539	0.0000	 50
DATA	0000750	2024-07-24	14:18:10.540	23.944	 48
DATA	0000751	2024-07-24	14:18:25.541	136.90	 53
DATA	0000752	2024-07-24	14:18:40.541	151.08	 47
DATA	0000753	2024-07-24	14:18:55.542	22.854	 61
DATA	0000754	2024-07-24	14:19:10.543	100.03	 38
DATA	0000755	2024-07-24	14:19:25.544	101.46	 54
DATA	0000756	2024-07-24	14:19:40.544	35.669	 69
DATA	0000757	2024-07-24	14:19:55.545	163.22	 62
DATA	0000758	2024-07-24	14:20:10.546	0.0000	 33
DATA	0000759	2024-07-24	14:20:25.546	15.400	 50
DATA	0000760	2024-07-24	14:20:40.547	28.419	 54
DATA	0000761	2024-07-24	14:20:55.548	220.62	 50
DATA	0000762	2024-07-24	14:21:10.549	96.376	 63
DATA	0000763	2024-07-24	14:21:25.549	0.0000	 39
DATA	0000764	2024-07-24	14:21:40.550	127.76	 52
DATA	0000765	2024-07-24	14:21:55.551	0.0000	 37
DATA	0000766	2024-07-24	14:22:10.552	30.630	 43
DATA	0000767	2024-07-24	14:22:25.552	169.96	 69
DATA	0000768	2024-07-24	14:22:40.553	155.26	 56
DATA	0000769	2024-07-24	14:22:55.554	120.99	 66
DATA	0000770	2024-07-24	14:23:10.554	182.16	 47
DATA	0000771	2024-07-24	14:23:25.555	0.0000	 37
DATA	0000772	2024-07-24	14:23:40.556	58.046	 59
DATA	0000773	2024-07-24	14:23:55.557	181.12	 57
DATA	0000774	2024-07-24	14:24:10.557	170.27	 54
DATA	0000775	2024-07-24	14:24:25.558	37.437	 69
DATA	0000776	2024-07-24	14:24:40.559	25.267	 66
DATA	0000777	2024-07-24	14:24:55.559	30.338	 68
DATA	0000778	2024-07-24	14:25:10.560	34.138	 55
DATA	0000779	2024-07-24	14:25:25.561	34.121	 55
DATA	0000780	2024-07-24	14:25:40.562	27.400	 47
DATA	0000781	2024-07-24	14:25:55.562	0.0000	 41
DATA	0000782	2024-07-24	14:26:10.563	292.86	 62
DATA	0000783	2024-07-24	14:26:25.564	151.81	 59
DATA	0000784	2024-07-24	14:26:40.564	27.375	 65
DATA	0000785	2024-07-24	14:26:55.565	29.233	 68
DATA	0000786	2024-07-24	14:27:10.566	41.680	 62
DATA	0000787	2024-07-24	14:27:25.567	35.861	 74
DATA	0000788	2024-07-24	14:27:40.567	129.16	 68
DATA	0000789	2024-07-24	14:27:55.568	158.90	 80
DATA	0000790	2024-07-24	14:28:10.569	127.07	 59
DATA	0000791	2024-07-24	14:28:25.569	29.283	 73
DATA	0000792	2024-07-24	14:28:40.570	25.761	 60
DATA	0000793	2024-07-24	14:28:55.571	107.42	 61
DATA	0000794	2024-07-24	14:29:10.572	118.24	 57
DATA	0000795	2024-07-24	14:29:25.572	20.559	 69
DATA	0000796	2024-07-24	14:29:40.573	21.752	 64
DATA	0000797	2024-07-24	14:29:55.574	55.709	 81
DATA	0000798	2024-07-24	14:30:10.575	30.108	 52
DATA	0000799	2024-07-24	14:30:25.575	22.171	 60
DATA	0000800	2024-07-24	14:30:40.576	1.6334	 45
DATA	0000801	2024-07-24	14:30:55.577	23.070	 48
DATA	0000802	2024-07-24	14:31:10.577	19.251	 47
DATA	0000803	2024-07-24	14:31:25.578	1.9065	 58
DATA	0000804	2024-07-24	14:31:40.579	127.47	 57
DATA	0000805	2024-07-24	14:31:55.580	28.532	 55
DATA	0000806	2024-07-24	14:32:10.580	2.0522	 39
DATA	0000807	2024-07-24	14:32:25.581	42.016	 49
DATA	0000808	2024-07-24	14:32:40.582	16.443	 53
DATA	0000809	2024-07-24	14:32:55.582	28.689	 75
DATA	0000810	2024-07-24	14:33:10.583	2.7988	 61
DATA	0000811	2024-07-24	14:33:25.584	210.62	 46
DATA	0000812	2024-07-24	14:33:40.585	9.3522	 55
DATA	0000813	2024-07-24	14:33:55.585	1.4513	 55
DATA	0000814	2024-07-24	14:34:10.586	154.08	 53
DATA	0000815	2024-07-24	14:34:25.587	8.5577	 75
DATA	0000816	2024-07-24	14:34:40.587	23.862	 62
DATA	0000817	2024-07-24	14:34:55.588	0.81396	124
DATA	0000818	2024-07-24	14:35:10.589	88.743	 73
DATA	0000819	2024-07-24	14:35:25.590	284.08	 64
DATA	0000820	2024-07-24	14:35:40.590	30.488	 54
DATA	0000821	2024-07-24	14:35:55.591	1.2328	 55
DATA	0000822	2024-07-24	14:36:10.592	127.85	 56
DATA	0000823	2024-07-24	14:36:25.593	228.42	 59
DATA	0000824	2024-07-24	14:36:40.593	22.859	 65
DATA	0000825	2024-07-24	14:36:55.594	16.466	 70
DATA	0000826	2024-07-24	14:37:10.595	26.019	 59
DATA	0000827	2024-07-24	14:37:25.595	0.70470	114
DATA	0000828	2024-07-24	14:37:40.596	1.6516	 66
DATA	0000829	2024-07-24	14:37:55.597	199.25	 81
DATA	0000830	2024-07-24	14:38:10.598	105.09	 55
DATA	0000831	2024-07-24	14:38:25.598	85.726	 75
DATA	0000832	2024-07-24	14:38:40.599	146.46	 67
DATA	0000833	2024-07-24	14:38:55.600	16.062	 51
DATA	0000834	2024-07-24	14:39:10.600	24.918	 53
DATA	0000835	2024-07-24	14:39:25.601	16.326	 55
DATA	0000836	2024-07-24	14:39:40.602	22.059	 54
DATA	0000837	2024-07-24	14:39:55.603	20.181	 56
DATA	0000838	2024-07-24	14:40:10.603	31.239	 46
DATA	0000839	2024-07-24	14:40:25.604	45.362	 56
DATA	0000840	2024-07-24	14:40:40.605	28.295	 52
DATA	0000841	2024-07-24	14:40:55.605	24.356	 53
DATA	0000842	2024-07-24	14:41:10.606	0.0000	 27
DATA	0000843	2024-07-24	14:41:25.607	178.85	 64
DATA	0000844	2024-07-24	14:41:40.608	0.0000	 34
DATA	0000845	2024-07-24	14:41:55.608	36.336	 62
DATA	0000846	2024-07-24	14:42:10.609	29.849	 67
DATA	0000847	2024-07-24	14:42:25.610	126.73	 53
DATA	0000848	2024-07-24	14:42:40.610	181.54	 51
DATA	0000849	2024-07-24	14:42:55.611	22.958	 66
DATA	0000850	2024-07-24	14:43:10.612	116.70	 40
DATA	0000851	2024-07-24	14:43:25.613	115.75	 52
DATA	0000852	2024-07-24	14:43:40.613	276.63	 55
DATA	0000853	2024-07-24	14:43:55.614	281.62	 58
DATA	0000854	2024-07-24	14:44:10.615	280.66	 55
DATA	0000855	2024-07-24	14:44:25.616	291.82	 63
DATA	0000856	2024-07-24	14:44:40.616	314.52	 54
DATA	0000857	2024-07-24	14:44:55.617	343.87	 72
DATA	0000858	2024-07-24	14:45:10.618	380.08	 60
DATA	0000859	2024-07-24	14:45:25.618	423.07	 64
DATA	0000860	2024-07-24	14:45:40.619	462.42	 56
DATA	0000861	2024-07-24	14:45:55.620	282.55	 59
DATA	0000862	2024-07-24	14:46:10.621	471.82	 53
DATA	0000863	2024-07-24	14:46:25.621	216.40	 51
DATA	0000864	2024-07-24	14:46:40.622	579.98	 75
DATA	0000865	2024-07-24	14:46:55.623	596.59	 79
DATA	0000866	2024-07-24	14:47:10.623	619.17	 62
DATA	0000867	2024-07-24	14:47:25.624	613.94	 69
DATA	0000868	2024-07-24	14:47:40.625	629.89	 79
DATA	0000869	2024-07-24	14:47:55.626	617.13	 71
DATA	0000870	2024-07-24	14:48:10.626	606.39	 61
DATA	0000871	2024-07-24	14:48:25.627	481.98	 75
DATA	0000872	2024-07-24	14:48:40.628	481.98	 74
DATA	0000873	2024-07-24	14:48:55.628	481.98	 81
DATA	0000874	2024-07-24	14:49:10.629	481.98	 75
DATA	0000875	2024-07-24	14:49:25.630	468.16	 69
DATA	0000876	2024-07-24	14:49:40.631	440.09	 60
DATA	0000877	2024-07-24	14:49:55.631	416.71	 69
DATA	0000878	2024-07-24	14:50:10.632	400.26	 47
DATA	0000879	2024-07-24	14:50:25.633	406.72	 62
DATA	0000880	2024-07-24	14:50:40.634	410.89	 55
DATA	0000881	2024-07-24	14:50:55.634	420.65	 57
DATA	0000882	2024-07-24	14:51:10.635	435.17	 54
DATA	0000883	2024-07-24	14:51:25.636	435.62	 62
DATA	0000884	2024-07-24	14:51:40.636	449.45	 66
DATA	0000885	2024-07-24	14:51:55.637	422.48	 68
DATA	0000886	2024-07-24	14:52:10.638	417.74	 65
DATA	0000887	2024-07-24	14:52:25.639	410.67	 68
DATA	0000888	2024-07-24	14:52:40.639	394.68	 78
DATA	0000889	2024-07-24	14:52:55.640	372.50	 64
DATA	0000890	2024-07-24	14:53:10.641	346.67	 58
DATA	0000891	2024-07-24	14:53:25.641	330.45	 54
DATA	0000892	2024-07-24	14:53:40.642	311.12	 46
DATA	0000893	2024-07-24	14:53:55.643	305.15	 60
DATA	0000894	2024-07-24	14:54:10.644	299.43	 67
DATA	0000895	2024-07-24	14:54:25.644	296.58	 77
DATA	0000896	2024-07-24	14:54:40.645	291.96	 73
DATA	0000897	2024-07-24	14:54:55.646	281.30	 68
DATA	0000898	2024-07-24	14:55:10.646	283.97	 76
DATA	0000899	2024-07-24	14:55:25.647	280.50	 70
DATA	0000900	2024-07-24	14:55:40.648	278.74	 64
DATA	0000901	2024-07-24	14:55:55.649	275.98	 75
DATA	0000902	2024-07-24	14:56:10.649	275.38	 62
DATA	0000903	2024-07-24	14:56:25.650	272.84	 59
DATA	0000904	2024-07-24	14:56:40.651	194.13	 53
DATA	0000905	2024-07-24	14:56:55.651	158.52	 63
DATA	0000906	2024-07-24	14:57:10.652	151.19	 53
DATA	0000907	2024-07-24	14:57:25.653	148.08	 65
DATA	0000908	2024-07-24	14:57:40.654	146.97	 70
DATA	0000909	2024-07-24	14:57:55.654	146.51	 67
DATA	0000910	2024-07-24	14:58:10.655	144.67	 57
DATA	0000911	2024-07-24	14:58:25.656	144.55	 62
DATA	0000912	2024-07-24	14:58:40.657	142.82	 59
DATA	0000913	2024-07-24	14:58:55.657	142.50	 61
DATA	0000914	2024-07-24	14:59:10.658	141.89	 66
DATA	0000915	2024-07-24	14:59:25.659	140.16	 63
DATA	0000916	2024-07-24	14:59:40.659	139.11	 64
DATA	0000917	2024-07-24	14:59:55.660	136.30	 61
DATA	0000918	2024-07-24	15:00:10.661	136.24	 44
DATA	0000919	2024-07-24	15:00:25.662	133.98	 60
DATA	0000920	2024-07-24	15:00:40.662	132.87	 46
DATA	0000921	2024-07-24	15:00:55.663	132.23	 44
DATA	0000922	2024-07-24	15:01:10.664	129.86	 53
DATA	0000923	2024-07-24	15:01:25.664	132.05	 45
DATA	0000924	2024-07-24	15:01:40.665	128.36	 53
DATA	0000925	2024-07-24	15:01:55.666	128.87	 67
DATA	0000926	2024-07-24	15:02:10.667	130.97	 55
DATA	0000927	2024-07-24	15:02:25.667	128.65	 64
DATA	0000928	2024-07-24	15:02:40.668	131.00	 46
DATA	0000929	2024-07-24	15:02:55.669	130.54	 62
DATA	0000930	2024-07-24	15:03:10.669	131.92	 49
DATA	0000931	2024-07-24	15:03:25.670	132.12	 41
DATA	0000932	2024-07-24	15:03:40.671	134.50	 44
DATA	0000933	2024-07-24	15:03:55.672	134.38	 58
DATA	0000934	2024-07-24	15:04:10.672	135.61	 48
DATA	0000935	2024-07-24	15:04:25.673	135.63	 58
DATA	0000936	2024-07-24	15:04:40.674	135.56	 59
DATA	0000937	2024-07-24	15:04:55.674	134.58	 67
DATA	0000938	2024-07-24	15:05:10.675	136.34	 57
DATA	0000939	2024-07-24	15:05:25.676	137.14	 64
DATA	0000940	2024-07-24	15:05:40.677	133.15	 51
DATA	0000941	2024-07-24	15:05:55.677	134.06	 59
DATA	0000942	2024-07-24	15:06:10.678	134.64	 57
DATA	0000943	2024-07-24	15:06:25.679	130.44	 59
DATA	0000944	2024-07-24	15:06:40.680	128.43	 55
DATA	0000945	2024-07-24	15:06:55.680	129.01	 57
DATA	0000946	2024-07-24	15:07:10.681	130.50	 47
DATA	0000947	2024-07-24	15:07:25.682	129.42	 64
DATA	0000948	2024-07-24	15:07:40.682	129.01	 57
DATA	0000949	2024-07-24	15:07:55.683	129.45	 73
DATA	0000950	2024-07-24	15:08:10.684	128.39	 60
DATA	0000951	2024-07-24	15:08:25.685	124.66	 64
DATA	0000952	2024-07-24	15:08:40.685	126.07	 59
DATA	0000953	2024-07-24	15:08:55.686	125.64	 69
DATA	0000954	2024-07-24	15:09:10.687	126.88	 70
DATA	0000955	2024-07-24	15:09:25.687	127.83	 73
DATA	0000956	2024-07-24	15:09:40.688	128.14	 67
DATA	0000957	2024-07-24	15:09:55.689	127.19	 79
DATA	0000958	2024-07-24	15:10:10.690	127.92	 56
DATA	0000959	2024-07-24	15:10:25.690	127.12	 55
DATA	0000960	2024-07-24	15:10:40.691	126.96	 56
DATA	0000961	2024-07-24	15:10:55.692	124.78	 62
DATA	0000962	2024-07-24	15:11:10.692	124.35	 48
DATA	0000963	2024-07-24	15:11:25.693	124.23	 53
DATA	0000964	2024-07-24	15:11:40.694	122.81	 54
DATA	0000965	2024-07-24	15:11:55.695	123.79	 70
DATA	0000966	2024-07-24	15:12:10.695	122.31	 50
DATA	0000967	2024-07-24	15:12:25.696	121.56	 64
DATA	0000968	2024-07-24	15:12:40.697	120.94	 64
DATA	0000969	2024-07-24	15:12:55.698	121.92	 71
DATA	0000970	2024-07-24	15:13:10.698	121.01	 45
DATA	0000971	2024-07-24	15:13:25.699	119.43	 66
DATA	0000972	2024-07-24	15:13:40.700	120.32	 37
DATA	0000973	2024-07-24	15:13:55.700	120.76	 52
DATA	0000974	2024-07-24	15:14:10.701	120.09	 42
DATA	0000975	2024-07-24	15:14:25.702	119.99	 67
DATA	0000976	2024-07-24	15:14:40.703	120.01	 41
DATA	0000977	2024-07-24	15:14:55.703	118.84	 66
DATA	0000978	2024-07-24	15:15:10.704	118.32	 53
DATA	0000979	2024-07-24	15:15:25.705	116.39	 66
DATA	0000980	2024-07-24	15:15:40.705	119.29	 57
DATA	0000981	2024-07-24	15:15:55.706	118.83	 64
DATA	0000982	2024-07-24	15:16:10.707	116.31	 49
DATA	0000983	2024-07-24	15:16:25.708	115.16	 59
DATA	0000984	2024-07-24	15:16:40.708	119.33	 60
DATA	0000985	2024-07-24	15:16:55.709	114.50	 62
DATA	0000986	2024-07-24	15:17:10.710	116.71	 52
DATA	0000987	2024-07-24	15:17:25.710	121.06	 53
DATA	0000988	2024-07-24	15:17:40.711	120.17	 53
DATA	0000989	2024-07-24	15:17:55.712	119.97	 77
DATA	0000990	2024-07-24	15:18:10.713	120.59	 52
DATA	0000991	2024-07-24	15:18:25.713	120.60	 51
DATA	0000992	2024-07-24	15:18:40.714	118.41	 56
DATA	0000993	2024-07-24	15:18:55.715	120.53	 60
DATA	0000994	2024-07-24	15:19:10.715	119.85	 66
DATA	0000995	2024-07-24	15:19:25.716	120.38	 64
DATA	0000996	2024-07-24	15:19:40.717	114.73	 65
DATA	0000997	2024-07-24	15:19:55.718	120.61	 67
DATA	0000998	2024-07-24	15:20:10.718	119.60	 58
DATA	0000999	2024-07-24	15:20:25.719	120.87	 67
DATA	0001000	2024-07-24	15:20:40.720	119.42	 29
DATA	0001001	2024-07-24	15:20:55.721	120.14	 28
DATA	0001002	2024-07-24	15:21:10.721	118.82	 33
DATA	0001003	2024-07-24	15:21:25.722	121.01	 26
DATA	0001004	2024-07-24	15:21:40.723	119.27	 40
DATA	0001005	2024-07-24	15:21:55.723	121.61	 38
DATA	0001006	2024-07-24	15:22:10.724	122.13	 30
DATA	0001007	2024-07-24	15:22:25.725	122.16	 41
DATA	0001008	2024-07-24	15:22:40.726	119.64	 49
DATA	0001009	2024-07-24	15:22:55.726	120.16	 45
DATA	0001010	2024-07-24	15:23:10.727	120.65	 34
DATA	0001011	2024-07-24	15:23:25.728	123.09	 43
DATA	0001012	2024-07-24	15:23:40.728	117.68	 49
DATA	0001013	2024-07-24	15:23:55.729	122.99	 57
DATA	0001014	2024-07-24	15:24:10.730	122.85	 37
DATA	0001015	2024-07-24	15:24:25.731	121.31	 35
DATA	0001016	2024-07-24	15:24:40.731	123.05	 36
DATA	0001017	2024-07-24	15:24:55.732	126.21	 45
DATA	0001018	2024-07-24	15:25:10.733	126.09	 45
DATA	0001019	2024-07-24	15:25:25.733	126.58	 56
DATA	0001020	2024-07-24	15:25:40.734	125.36	 41
DATA	0001021	2024-07-24	15:25:55.735	126.76	 54
DATA	0001022	2024-07-24	15:26:10.736	122.90	 40
DATA	0001023	2024-07-24	15:26:25.736	126.11	 44
DATA	0001024	2024-07-24	15:26:40.737	127.18	 51
DATA	0001025	2024-07-24	15:26:55.738	126.84	 61
DATA	0001026	2024-07-24	15:27:10.739	125.85	 55
DATA	0001027	2024-07-24	15:27:25.739	125.35	 57
DATA	0001028	2024-07-24	15:27:40.740	126.57	 52
DATA	0001029	2024-07-24	15:27:55.741	126.26	 56
DATA	0001030	2024-07-24	15:28:10.741	126.01	 33
DATA	0001031	2024-07-24	15:28:25.742	126.24	 46
DATA	0001032	2024-07-24	15:28:40.743	123.82	 46
DATA	0001033	2024-07-24	15:28:55.744	123.20	 46
DATA	0001034	2024-07-24	15:29:10.744	119.12	 45
DATA	0001035	2024-07-24	15:29:25.745	125.13	 51
DATA	0001036	2024-07-24	15:29:40.746	120.58	 54
DATA	0001037	2024-07-24	15:29:55.746	125.24	 59
DATA	0001038	2024-07-24	15:30:10.747	123.45	 45
DATA	0001039	2024-07-24	15:30:25.748	119.34	 56
DATA	0001040	2024-07-24	15:30:40.749	123.45	 43
DATA	0001041	2024-07-24	15:30:55.749	121.05	 44
DATA	0001042	2024-07-24	15:31:10.750	121.23	 29
DATA	0001043	2024-07-24	15:31:25.751	120.87	 46
DATA	0001044	2024-07-24	15:31:40.751	118.55	 46
DATA	0001045	2024-07-24	15:31:55.752	123.30	 43
DATA	0001046	2024-07-24	15:32:10.753	122.20	 35
DATA	0001047	2024-07-24	15:32:25.754	121.54	 49
DATA	0001048	2024-07-24	15:32:40.754	121.60	 44
DATA	0001049	2024-07-24	15:32:55.755	120.55	 55
DATA	0001050	2024-07-24	15:33:10.756	115.85	 47
DATA	0001051	2024-07-24	15:33:25.756	119.42	 51
DATA	0001052	2024-07-24	15:33:40.757	120.49	 49
DATA	0001053	2024-07-24	15:33:55.758	120.15	 50
DATA	0001054	2024-07-24	15:34:10.759	119.06	 52
DATA	0001055	2024-07-24	15:34:25.759	121.97	 62
DATA	0001056	2024-07-24	15:34:40.760	117.62	 49
DATA	0001057	2024-07-24	15:34:55.761	124.40	 51
DATA	0001058	2024-07-24	15:35:10.762	122.08	 47
DATA	0001059	2024-07-24	15:35:25.762	120.15	 50
DATA	0001060	2024-07-24	15:35:40.763	124.19	 48
DATA	0001061	2024-07-24	15:35:55.764	123.12	 48
DATA	0001062	2024-07-24	15:36:10.764	124.46	 49
DATA	0001063	2024-07-24	15:36:25.765	121.77	 58
DATA	0001064	2024-07-24	15:36:40.766	123.93	 57
DATA	0001065	2024-07-24	15:36:55.767	125.49	 68
DATA	0001066	2024-07-24	15:37:10.767	125.51	 54
DATA	0001067	2024-07-24	15:37:25.768	127.19	 68
DATA	0001068	2024-07-24	15:37:40.769	124.88	 70
DATA	0001069	2024-07-24	15:37:55.769	126.06	 69
DATA	0001070	2024-07-24	15:38:10.770	127.43	 47
DATA	0001071	2024-07-24	15:38:25.771	127.46	 58
DATA	0001072	2024-07-24	15:38:40.772	126.38	 57
DATA	0001073	2024-07-24	15:38:55.772	126.85	 66
DATA	0001074	2024-07-24	15:39:10.773	128.84	 61
DATA	0001075	2024-07-24	15:39:25.774	129.73	 68
DATA	0001076	2024-07-24	15:39:40.774	128.30	 58
DATA	0001077	2024-07-24	15:39:55.775	129.54	 73
DATA	0001078	2024-07-24	15:40:10.776	127.77	 61
DATA	0001079	2024-07-24	15:40:25.777	129.81	 66
DATA	0001080	2024-07-24	15:40:40.777	129.92	 57
DATA	0001081	2024-07-24	15:40:55.778	130.74	 57
DATA	0001082	2024-07-24	15:41:10.779	129.87	 63
DATA	0001083	2024-07-24	15:41:25.779	127.77	 67
DATA	0001084	2024-07-24	15:41:40.780	128.60	 50
DATA	0001085	2024-07-24	15:41:55.781	129.99	 71
DATA	0001086	2024-07-24	15:42:10.782	130.54	 48
DATA	0001087	2024-07-24	15:42:25.782	128.96	 68
DATA	0001088	2024-07-24	15:42:39.783	130.64	 63
DATA	0001089	2024-07-24	15:42:54.784	128.72	 68
DATA	0001090	2024-07-24	15:43:09.784	128.56	 63
DATA	0001091	2024-07-24	15:43:24.785	127.93	 62
DATA	0001092	2024-07-24	15:43:39.786	131.92	 64
DATA	0001093	2024-07-24	15:43:54.787	129.83	 70
DATA	0001094	2024-07-24	15:44:09.787	128.53	 68
DATA	0001095	2024-07-24	15:44:24.788	133.16	 62
DATA	0001096	2024-07-24	15:44:39.789	132.54	 71
DATA	0001097	2024-07-24	15:44:54.790	133.18	 62
DATA	0001098	2024-07-24	15:45:09.790	133.00	 55
DATA	0001099	2024-07-24	15:45:24.791	130.90	 60
DATA	0001100	2024-07-24	15:45:39.792	133.21	 47
DATA	0001101	2024-07-24	15:45:54.792	131.64	 50
DATA	0001102	2024-07-24	15:46:09.793	129.46	 60
DATA	0001103	2024-07-24	15:46:24.794	133.54	 53
DATA	0001104	2024-07-24	15:46:39.795	135.22	 58
DATA	0001105	2024-07-24	15:46:54.795	136.17	 61
DATA	0001106	2024-07-24	15:47:09.796	134.15	 60
DATA	0001107	2024-07-24	15:47:24.797	131.07	 57
DATA	0001108	2024-07-24	15:47:39.797	130.59	 70
DATA	0001109	2024-07-24	15:47:54.798	135.25	 67
DATA	0001110	2024-07-24	15:48:09.799	134.65	 64
DATA	0001111	2024-07-24	15:48:24.800	133.16	 40
DATA	0001112	2024-07-24	15:48:39.800	132.97	 55
DATA	0001113	2024-07-24	15:48:54.801	132.34	 45
DATA	0001114	2024-07-24	15:49:09.802	130.92	 50
DATA	0001115	2024-07-24	15:49:24.802	132.50	 44
DATA	0001116	2024-07-24	15:49:39.803	131.41	 51
DATA	0001117	2024-07-24	15:49:54.804	132.27	 55
DATA	0001118	2024-07-24	15:50:09.805	129.32	 51
DATA	0001119	2024-07-24	15:50:24.805	130.85	 49
DATA	0001120	2024-07-24	15:50:39.806	127.94	 54
DATA	0001121	2024-07-24	15:50:54.807	127.34	 47
DATA	0001122	2024-07-24	15:51:09.807	128.24	 49
DATA	0001123	2024-07-24	15:51:24.808	126.32	 45
DATA	0001124	2024-07-24	15:51:39.809	128.12	 53
DATA	0001125	2024-07-24	15:51:54.810	129.62	 49
DATA	0001126	2024-07-24	15:52:09.810	128.17	 50
DATA	0001127	2024-07-24	15:52:24.811	128.10	 42
DATA	0001128	2024-07-24	15:52:39.812	127.96	 63
DATA	0001129	2024-07-24	15:52:54.813	125.23	 50
DATA	0001130	2024-07-24	15:53:09.813	126.98	 56
DATA	0001131	2024-07-24	15:53:24.814	126.26	 46
DATA	0001132	2024-07-24	15:53:39.815	127.12	 50
DATA	0001133	2024-07-24	15:53:54.815	125.82	 53
DATA	0001134	2024-07-24	15:54:09.816	120.44	 49
DATA	0001135	2024-07-24	15:54:24.817	125.13	 49
DATA	0001136	2024-07-24	15:54:39.818	125.27	 62
DATA	0001137	2024-07-24	15:54:54.818	127.55	 63
DATA	0001138	2024-07-24	15:55:09.819	126.47	 66
DATA	0001139	2024-07-24	15:55:24.820	127.52	 53
DATA	0001140	2024-07-24	15:55:39.820	127.00	 44
DATA	0001141	2024-07-24	15:55:54.821	128.42	 50
DATA	0001142	2024-07-24	15:56:09.822	127.38	 57
DATA	0001143	2024-07-24	15:56:24.823	128.50	 51
DATA	0001144	2024-07-24	15:56:39.823	123.48	 60
DATA	0001145	2024-07-24	15:56:54.824	127.24	 57
DATA	0001146	2024-07-24	15:57:09.825	127.88	 70
DATA	0001147	2024-07-24	15:57:24.825	128.70	 60
DATA	0001148	2024-07-24	15:57:39.826	124.13	 61
DATA	0001149	2024-07-24	15:57:54.827	127.04	 63
DATA	0001150	2024-07-24	15:58:09.828	127.95	 67
DATA	0001151	2024-07-24	15:58:24.828	123.25	 54
DATA	0001152	2024-07-24	15:58:39.829	125.23	 62
DATA	0001153	2024-07-24	15:58:54.830	124.94	 59
DATA	0001154	2024-07-24	15:59:09.831	126.62	 59
DATA	0001155	2024-07-24	15:59:24.831	126.42	 55
DATA	0001156	2024-07-24	15:59:39.832	125.72	 65
DATA	0001157	2024-07-24	15:59:54.833	125.21	 58
DATA	0001158	2024-07-24	16:00:09.833	123.70	 48
DATA	0001159	2024-07-24	16:00:24.834	127.49	 57
DATA	0001160	2024-07-24	16:00:39.835	124.27	 49
DATA	0001161	2024-07-24	16:00:54.836	124.32	 44
DATA	0001162	2024-07-24	16:01:09.836	124.09	 50
DATA	0001163	2024-07-24	16:01:24.837	123.77	 53
DATA	0001164	2024-07-24	16:01:39.838	123.36	 56
DATA	0001165	2024-07-24	16:01:54.838	121.47	 54
DATA	0001166	2024-07-24	16:02:09.839	121.26	 54
DATA	0001167	2024-07-24	16:02:24.840	119.42	 49
DATA	0001168	2024-07-24	16:02:39.841	111.44	 51
DATA	0001169	2024-07-24	16:02:54.841	114.66	 56
DATA	0001170	2024-07-24	16:03:09.842	118.68	 56
DATA	0001171	2024-07-24	16:03:24.843	118.39	 53
DATA	0001172	2024-07-24	16:03:39.843	118.56	 59
DATA	0001173	2024-07-24	16:03:54.844	118.01	 48
DATA	0001174	2024-07-24	16:04:09.845	116.67	 61
DATA	0001175	2024-07-24	16:04:24.846	115.62	 54
DATA	0001176	2024-07-24	16:04:39.846	117.62	 63
DATA	0001177	2024-07-24	16:04:54.847	117.25	 61
DATA	0001178	2024-07-24	16:05:09.848	116.90	 65
DATA	0001179	2024-07-24	16:05:24.848	114.37	 62
DATA	0001180	2024-07-24	16:05:39.849	115.84	 64
DATA	0001181	2024-07-24	16:05:54.850	115.20	 44
DATA	0001182	2024-07-24	16:06:09.851	114.27	 53
DATA	0001183	2024-07-24	16:06:24.851	116.31	 48
DATA	0001184	2024-07-24	16:06:39.852	113.65	 60
DATA	0001185	2024-07-24	16:06:54.853	113.68	 62
DATA	0001186	2024-07-24	16:07:09.854	114.70	 59
DATA	0001187	2024-07-24	16:07:24.854	108.46	 63
DATA	0001188	2024-07-24	16:07:39.855	113.35	 65
DATA	0001189	2024-07-24	16:07:54.856	112.94	 68
DATA	0001190	2024-07-24	16:08:09.856	113.07	 56
DATA	0001191	2024-07-24	16:08:24.857	113.37	 58
DATA	0001192	2024-07-24	16:08:39.858	113.02	 58
DATA	0001193	2024-07-24	16:08:54.859	113.09	 64
DATA	0001194	2024-07-24	16:09:09.859	113.63	 66
DATA	0001195	2024-07-24	16:09:24.860	109.03	 55
DATA	0001196	2024-07-24	16:09:39.861	113.73	 65
DATA	0001197	2024-07-24	16:09:54.861	113.95	 67
DATA	0001198	2024-07-24	16:10:09.862	112.66	 58
DATA	0001199	2024-07-24	16:10:24.863	112.72	 54
DATA	0001200	2024-07-24	16:10:39.864	113.83	 47
DATA	0001201	2024-07-24	16:10:54.864	114.57	 47
DATA	0001202	2024-07-24	16:11:09.865	111.51	 41
DATA	0001203	2024-07-24	16:11:24.866	110.81	 42
DATA	0001204	2024-07-24	16:11:39.866	114.17	 52
DATA	0001205	2024-07-24	16:11:54.867	110.66	 51
DATA	0001206	2024-07-24	16:12:09.868	110.52	 49
DATA	0001207	2024-07-24	16:12:24.869	115.04	 50
DATA	0001208	2024-07-24	16:12:39.869	115.33	 59
DATA	0001209	2024-07-24	16:12:54.870	112.56	 51
DATA	0001210	2024-07-24	16:13:09.871	110.03	 35
DATA	0001211	2024-07-24	16:13:24.872	114.52	 42
